EmployeeID,Age,Gender,Department,JobRole,JobLevel,MonthlyIncome,YearsAtCompany,YearsSinceLastPromotion,OverTime,DistanceFromHome,TrainingTimesLastYear,PerformanceRating,JobSatisfaction,WorkLifeBalance,EnvironmentSatisfaction,EngagementScore,PromotionLast5Years,Attrition
1321,58,Female,Finance,HR Specialist,4,4292,15,4,No,37,6,2,1,4,1,0.21,1,0
1322,39,Male,Marketing,HR Specialist,4,2944,4,9,Yes,17,2,3,1,4,3,0.6,0,0
1323,24,Male,Marketing,HR Specialist,2,10626,4,7,Yes,36,7,3,1,4,4,0.22,0,1
1324,20,Female,HR,HR Specialist,1,13683,6,3,Yes,32,3,1,2,3,2,0.3,0,0
1325,49,Male,IT,Sales Executive,2,8248,7,7,No,22,4,4,3,3,4,0.94,0,1
1326,22,Male,Sales,Engineer,1,4289,18,2,Yes,33,9,3,1,4,1,0.65,0,1
1327,33,Male,Marketing,HR Specialist,4,5343,0,6,Yes,22,4,1,3,3,3,0.78,1,1
1328,49,Female,R&D,Manager,3,4566,17,4,Yes,36,1,3,4,3,3,0.54,0,0
1329,23,Male,Sales,Analyst,2,3759,10,4,No,18,8,2,4,1,2,0.11,0,1
1330,37,Female,Finance,Technician,4,7163,15,5,Yes,28,5,4,2,4,1,0.44,1,0
1331,56,Female,HR,HR Specialist,2,5875,10,4,No,13,5,3,3,3,3,0.21,1,0
1332,44,Female,Sales,Manager,4,4228,8,0,No,18,0,2,3,3,2,0.26,0,0
1333,20,Male,R&D,Sales Executive,2,10459,6,8,No,23,1,1,3,4,2,0.84,0,1
1334,34,Female,R&D,Manager,5,9019,14,3,No,35,3,1,2,3,1,0.89,0,0
1335,28,Male,HR,Technician,2,12390,10,4,Yes,18,7,1,3,3,2,0.22,0,1
1336,34,Male,HR,Technician,5,13879,18,0,Yes,10,7,1,1,3,1,0.44,0,1
1337,43,Male,Sales,Manager,1,6477,6,2,No,2,8,3,1,1,1,0.97,1,1
1338,23,Male,Finance,Sales Executive,2,7917,15,2,No,14,0,4,4,3,1,0.61,0,0
1339,31,Female,IT,Technician,1,2514,2,7,Yes,32,7,3,1,3,4,0.81,0,0
1340,56,Female,R&D,Sales Executive,3,3743,15,7,Yes,30,3,3,2,4,1,0.54,0,0
1341,56,Male,HR,Analyst,5,11121,7,8,Yes,19,4,2,4,3,4,0.49,0,0
1342,25,Female,IT,HR Specialist,2,14123,9,9,Yes,5,9,1,3,1,4,0.72,0,1
1343,58,Female,IT,Technician,1,9856,8,6,No,32,4,4,3,4,3,0.32,0,0
1344,43,Female,IT,Manager,4,3448,2,5,Yes,10,6,3,2,1,4,0.64,0,1
1345,30,Male,Finance,Engineer,1,5887,6,7,No,5,2,3,4,4,3,0.52,1,0
1346,32,Female,HR,Engineer,2,2198,7,2,Yes,14,4,4,3,3,4,0.73,0,0
1347,53,Male,R&D,Consultant,3,12247,2,9,No,39,6,2,4,3,2,0.14,0,0
1348,44,Female,HR,Analyst,5,3780,15,9,No,19,5,2,1,2,2,0.68,1,1
1349,26,Male,Sales,Engineer,4,6900,13,9,Yes,11,1,3,4,1,4,0.64,1,0
1350,23,Male,R&D,Analyst,1,6422,6,7,No,35,7,2,3,1,1,0.9,0,0
1351,27,Male,HR,HR Specialist,2,11905,3,2,Yes,39,8,1,3,4,3,0.38,0,0
1352,39,Female,R&D,Consultant,2,7713,5,1,No,38,8,4,4,2,2,0.85,1,1
1353,48,Male,Sales,Analyst,5,7743,6,8,No,22,8,2,3,2,1,0.03,1,1
1354,29,Female,Marketing,Sales Executive,4,13284,11,0,Yes,30,1,1,3,3,4,0.28,0,0
1355,53,Male,R&D,Sales Executive,1,5504,6,9,No,30,9,3,3,3,2,0.09,0,0
1356,45,Female,Marketing,Consultant,1,9672,0,9,Yes,11,2,4,4,2,3,0.25,0,0
1357,22,Male,IT,Sales Executive,1,4567,17,1,Yes,22,3,2,3,1,4,0.34,0,1
1358,25,Female,Finance,Technician,5,11121,10,6,No,10,1,3,2,4,4,0.62,1,0
1359,24,Male,Sales,Sales Executive,5,6625,10,0,Yes,19,5,2,1,1,1,0.06,0,1
1360,24,Male,R&D,Sales Executive,4,9090,16,4,No,15,6,4,2,3,2,0.21,0,0
1361,42,Male,Sales,Sales Executive,1,7352,11,8,Yes,35,8,3,2,4,3,0.73,0,0
1362,28,Female,IT,Sales Executive,1,3419,18,8,Yes,35,0,3,1,4,3,0.69,0,1
1363,54,Male,Marketing,Technician,4,12197,17,3,No,1,6,3,2,1,3,0.58,1,1
1364,39,Male,Finance,Sales Executive,4,11522,12,9,No,18,4,4,1,1,4,0.7,0,0
1365,54,Male,Sales,Sales Executive,4,4557,9,1,No,26,2,2,4,2,3,0.72,0,1
1366,37,Male,Marketing,HR Specialist,2,9870,18,8,Yes,18,4,4,1,3,1,0.21,0,1
1367,36,Female,IT,Technician,4,2423,3,3,Yes,18,5,3,1,4,3,0.53,0,0
1368,43,Male,IT,Sales Executive,3,2149,14,2,Yes,18,3,3,4,1,1,0.72,0,1
1369,22,Male,IT,Analyst,5,13655,17,2,No,32,9,4,1,1,3,0.67,1,1
1370,51,Female,Marketing,Consultant,4,11705,0,6,No,38,8,3,3,3,4,0.47,1,0
1371,54,Female,R&D,HR Specialist,2,12907,18,1,No,27,0,4,1,1,3,0.43,0,0
1372,57,Female,HR,Technician,3,13185,1,4,Yes,29,9,3,2,4,3,0.25,1,0
1373,32,Male,Sales,Engineer,2,10095,9,1,No,20,5,2,2,3,3,0.39,0,0
1374,44,Female,HR,Manager,2,2138,17,6,No,35,9,4,3,4,2,0.66,0,0
1375,28,Female,IT,Technician,2,9065,3,6,No,23,1,1,3,2,4,0.4,1,0
1376,23,Female,HR,Consultant,2,13917,9,2,Yes,12,6,3,3,3,3,0.57,0,0
1377,33,Male,Marketing,HR Specialist,1,3870,3,2,No,35,8,1,2,2,4,0.94,0,1
1378,56,Male,IT,Sales Executive,5,4061,17,7,Yes,36,5,1,3,1,1,0.05,1,1
1379,53,Male,IT,HR Specialist,1,12187,19,6,No,28,9,2,4,2,3,0.75,1,0
1380,30,Female,Finance,Manager,3,13010,3,3,No,37,8,4,2,4,2,0.73,1,1
1381,22,Male,Finance,Manager,1,10120,14,1,Yes,20,7,3,3,1,4,0.5,0,0
1382,47,Female,Marketing,Technician,3,12105,17,2,No,35,4,2,3,2,1,0.15,0,0
1383,48,Female,Marketing,Sales Executive,4,10181,8,2,No,7,7,3,4,3,1,0.36,0,0
1384,28,Female,HR,Sales Executive,3,6280,19,4,Yes,34,4,4,4,1,2,0.31,0,1
1385,22,Male,Sales,Analyst,1,7696,16,6,No,6,7,3,1,1,3,0.71,0,1
1386,44,Female,HR,Manager,1,2742,2,3,Yes,19,6,1,4,2,4,0.5,0,1
1387,53,Female,Marketing,Sales Executive,3,8424,12,0,No,8,4,4,1,3,3,0.35,0,1
1388,31,Male,Sales,Manager,1,6181,6,2,No,30,7,3,4,4,1,0.64,0,0
1389,28,Female,HR,Analyst,3,14425,13,2,No,2,5,2,4,3,1,0.26,1,0
1390,34,Female,R&D,Engineer,2,13729,5,0,No,16,6,3,2,2,1,0.64,0,0
1391,59,Female,R&D,Manager,5,10268,13,7,No,24,4,3,1,2,1,0.98,0,0
1392,44,Male,Sales,Analyst,3,3991,13,3,Yes,25,7,2,1,3,2,0.21,1,0
1393,24,Female,Finance,Analyst,2,7256,13,4,No,13,7,3,1,2,1,0.1,0,1
1394,30,Male,Sales,Consultant,2,5705,19,2,Yes,9,0,3,4,4,1,0.93,0,0
1395,53,Male,HR,Analyst,2,13214,17,3,Yes,30,7,4,1,3,1,0.36,0,0
1396,43,Female,IT,HR Specialist,2,3016,8,0,Yes,9,9,2,1,1,4,0.67,0,1
1397,34,Female,R&D,Technician,3,10288,11,3,No,7,7,3,1,1,4,0.35,1,0
1398,57,Female,IT,Sales Executive,1,2994,13,1,No,16,6,3,4,3,3,0.83,0,0
1399,27,Female,R&D,Manager,2,11746,15,9,Yes,38,5,2,1,2,4,0.49,0,1
1400,24,Male,HR,Technician,4,8941,1,5,Yes,32,9,3,2,4,2,0.31,0,1
1401,45,Male,R&D,HR Specialist,2,11224,15,1,Yes,29,2,3,1,2,3,0.82,0,0
1402,37,Female,Sales,Manager,1,10274,17,8,No,15,6,3,1,2,3,0.26,0,1
1403,25,Male,IT,Technician,1,11727,8,1,Yes,11,3,2,3,4,2,0.73,0,1
1404,56,Female,Marketing,HR Specialist,5,6525,7,3,Yes,9,7,4,4,4,3,0.33,1,1
1405,32,Female,IT,Sales Executive,5,7209,0,3,No,16,4,3,2,1,1,0.45,0,0
1406,47,Female,HR,Analyst,2,2512,4,0,Yes,25,2,3,2,4,1,0.63,0,0
1407,24,Female,Marketing,Technician,2,3922,6,6,Yes,32,5,2,3,1,4,0.65,0,0
1408,32,Male,IT,Technician,5,3697,9,0,Yes,10,5,2,2,3,1,0.47,0,1
1409,36,Male,HR,Manager,2,13677,10,7,Yes,10,5,2,2,3,2,0.14,1,0
1410,59,Female,Finance,Analyst,4,12752,11,2,Yes,30,7,4,2,2,1,0.75,0,1
1411,51,Female,Sales,Consultant,3,3914,0,7,No,20,0,2,1,1,1,0.89,1,0
1412,48,Male,R&D,Sales Executive,5,6753,5,7,No,34,9,3,1,3,3,0.92,0,1
1413,22,Male,R&D,Manager,5,8816,3,9,No,1,0,3,1,2,4,0.1,0,1
1414,59,Male,R&D,Engineer,1,14168,2,9,Yes,32,9,1,3,3,1,0.72,0,0
1415,53,Female,Finance,Engineer,2,10838,3,4,Yes,31,6,3,3,1,2,0.21,0,1
1416,59,Male,Sales,Engineer,5,2797,5,2,No,11,2,3,1,1,3,0.1,0,1
1417,46,Female,IT,Sales Executive,5,10268,4,8,No,19,7,3,4,1,4,0.07,0,0
1418,32,Female,IT,Engineer,4,8224,8,0,No,7,2,1,1,1,2,0.0,0,0
1419,52,Male,Sales,Technician,2,8697,3,0,No,29,5,4,4,3,2,0.92,0,0
1420,25,Female,Marketing,Consultant,3,12875,13,1,Yes,38,0,3,2,2,4,0.61,1,1
1421,43,Male,Sales,Manager,4,10933,14,9,Yes,36,1,3,4,1,3,0.6,0,1
1422,38,Female,R&D,Consultant,3,3225,3,5,No,33,6,3,3,2,2,0.81,1,0
1423,35,Female,IT,Consultant,1,7566,13,1,No,36,5,3,3,4,1,0.86,1,0
1424,59,Female,Sales,Consultant,5,14394,9,3,No,26,0,4,2,4,2,0.0,0,1
1425,47,Female,IT,Technician,4,11156,6,5,Yes,29,9,3,3,4,3,0.75,1,0
1426,52,Female,Sales,Engineer,3,7922,17,1,No,29,6,3,4,1,3,0.39,0,0
1427,32,Female,HR,Consultant,2,14973,19,3,No,35,3,2,1,3,1,0.33,0,0
1428,44,Male,R&D,Consultant,1,7036,14,6,Yes,3,0,3,1,1,1,0.74,0,1
1429,55,Male,Sales,Manager,1,10503,7,0,Yes,5,8,3,3,3,2,0.43,0,1
1430,46,Female,Finance,Technician,5,4646,8,8,Yes,33,2,3,3,4,3,0.99,1,1
1431,57,Male,Sales,Sales Executive,5,9684,4,9,Yes,11,8,4,4,4,3,0.84,0,0
1432,26,Female,HR,Analyst,3,4731,5,9,No,6,6,2,1,1,1,0.19,1,1
1433,24,Male,Finance,Technician,3,10824,11,6,Yes,2,7,3,4,4,2,0.51,0,1
1434,50,Male,Finance,HR Specialist,1,14955,6,8,No,13,6,3,3,1,1,0.7,0,1
1435,42,Female,Sales,Engineer,3,6694,6,6,Yes,1,9,4,3,3,1,0.33,0,1
1436,29,Male,HR,HR Specialist,5,7545,14,0,No,27,8,4,2,2,4,0.17,0,0
1437,51,Female,Finance,Analyst,1,5681,18,6,No,15,2,3,3,4,1,0.44,1,0
1438,49,Male,R&D,Sales Executive,1,2414,12,8,No,35,7,2,1,2,3,0.12,0,0
1439,58,Female,Marketing,Technician,2,13398,17,7,Yes,30,1,3,3,4,3,0.24,0,0
1440,50,Male,R&D,Sales Executive,2,11734,9,3,Yes,6,3,3,4,1,4,0.72,0,0
1441,37,Female,IT,Analyst,3,10963,7,4,Yes,34,9,4,3,1,3,0.41,0,0
1442,55,Male,IT,HR Specialist,3,6479,10,2,No,21,3,4,1,2,3,0.44,1,0
1443,21,Female,HR,Technician,5,9199,7,9,Yes,32,5,3,1,3,4,0.63,0,1
1444,33,Male,Finance,Engineer,5,12779,7,9,Yes,20,2,4,3,4,2,0.38,0,1
1445,32,Female,R&D,Manager,2,10678,14,1,Yes,35,0,1,4,1,4,0.45,0,1
1446,48,Male,R&D,Consultant,1,11971,1,2,Yes,9,9,4,4,3,3,0.75,0,0
1447,31,Female,Marketing,Sales Executive,4,9532,19,6,No,37,7,4,3,4,4,0.52,0,0
1448,58,Male,HR,Analyst,4,8407,12,7,Yes,6,8,4,3,2,2,0.84,0,1
1449,21,Female,Finance,Technician,3,9309,17,1,No,10,6,3,4,1,3,0.66,0,0
1450,51,Female,HR,HR Specialist,4,10221,11,8,No,9,8,2,4,2,3,0.46,0,0
1451,32,Female,Sales,Engineer,4,10321,7,3,Yes,33,5,4,4,2,4,0.91,0,0
1452,46,Female,R&D,HR Specialist,2,9945,16,1,No,16,2,3,3,3,4,0.42,0,1
1453,36,Male,HR,Engineer,1,7189,5,6,Yes,32,8,3,3,3,3,0.96,0,1
1454,59,Male,HR,Technician,5,6214,15,1,Yes,38,0,1,3,3,3,0.88,1,0
1455,50,Male,Marketing,Manager,2,4374,13,6,Yes,20,0,3,2,3,4,0.31,1,1
1456,53,Female,Sales,Manager,5,5983,9,7,Yes,20,1,2,4,1,2,0.02,0,1
1457,43,Female,IT,Consultant,2,13333,1,8,Yes,3,3,3,1,1,1,0.28,1,1
1458,54,Female,R&D,Analyst,2,2207,12,0,Yes,14,2,2,3,1,1,0.46,1,1
1459,25,Female,Marketing,Analyst,4,14378,0,1,No,21,0,3,4,3,1,0.9,0,1
1460,38,Female,HR,Engineer,5,14407,17,1,Yes,8,6,2,4,2,3,0.2,1,1
1461,49,Male,R&D,Engineer,2,10139,13,6,No,24,3,4,1,1,1,0.96,0,0
1462,26,Male,IT,Engineer,4,11173,2,5,No,21,0,3,2,3,4,0.98,1,1
1463,29,Male,HR,Engineer,3,6302,14,8,Yes,32,5,4,1,1,2,0.48,0,0
1464,51,Female,Sales,Consultant,5,14693,8,2,Yes,17,5,1,1,1,2,0.15,0,1
1465,53,Female,R&D,Technician,2,8911,12,7,Yes,4,0,4,4,4,2,0.76,0,1
1466,47,Female,Marketing,Technician,3,8690,4,4,No,23,6,1,1,1,4,0.35,0,1
1467,34,Female,Sales,Manager,4,12363,4,4,No,36,7,3,2,3,1,0.33,0,0
1468,49,Female,IT,Analyst,2,2111,1,9,Yes,22,4,4,4,1,2,0.1,1,1
1469,56,Female,IT,Consultant,4,9153,0,4,No,25,9,2,3,4,3,0.98,0,0
1470,48,Female,R&D,Analyst,4,6709,16,7,No,4,6,4,4,2,2,0.89,0,0
1471,41,Male,IT,Sales Executive,4,7040,18,6,No,10,7,3,2,1,4,0.3,0,1
1472,23,Male,Finance,Analyst,5,3409,16,6,No,24,6,3,2,3,1,0.06,1,1
1473,39,Female,Marketing,Analyst,3,10897,8,3,Yes,35,2,3,2,3,1,0.49,0,0
1474,51,Female,R&D,HR Specialist,3,7872,9,5,No,14,9,4,1,1,4,0.18,0,1
1475,55,Female,Finance,HR Specialist,1,10132,14,0,Yes,20,9,4,2,1,4,0.49,1,0
1476,23,Male,IT,Consultant,2,8275,12,5,No,14,1,3,2,2,1,0.78,0,0
1477,46,Male,R&D,Sales Executive,4,12971,16,4,No,39,8,2,4,2,1,0.37,1,1
1478,36,Female,Finance,Engineer,2,8993,6,0,No,9,4,2,4,2,2,0.58,1,0
1479,31,Male,IT,Sales Executive,3,6199,3,0,No,34,8,2,4,4,2,0.55,1,1
1480,41,Male,HR,Sales Executive,3,4600,2,2,Yes,20,3,2,4,3,3,0.4,0,0
1481,36,Male,HR,Manager,4,12807,0,3,Yes,3,0,3,1,1,2,0.97,0,0
1482,29,Female,Sales,Technician,5,6857,6,0,Yes,12,7,4,1,1,4,0.34,0,1
1483,20,Male,HR,Analyst,4,13166,4,9,Yes,39,4,4,1,1,4,0.03,0,1
1484,41,Male,Finance,Manager,4,9806,16,6,Yes,12,3,3,2,4,3,0.85,0,0
1485,45,Female,Marketing,Consultant,1,8805,16,1,Yes,22,8,2,4,3,4,0.93,0,1
1486,37,Female,HR,Technician,5,9498,14,3,Yes,35,8,3,1,2,1,0.49,0,0
1487,33,Male,R&D,Consultant,2,7039,2,8,No,31,1,2,3,4,4,0.08,1,0
1488,48,Female,R&D,Analyst,5,11039,2,7,Yes,7,0,3,3,4,4,0.09,0,1
1489,31,Male,R&D,Consultant,4,4943,1,1,No,9,7,2,1,3,3,0.57,0,0
1490,55,Male,HR,Sales Executive,4,10067,7,8,Yes,37,8,2,2,3,2,0.12,0,0
1491,54,Female,HR,Analyst,4,13412,12,0,Yes,22,3,3,2,1,1,0.2,0,0
1492,31,Female,Sales,Engineer,4,10360,5,5,Yes,9,0,3,3,3,2,0.78,0,0
1493,26,Male,Marketing,Engineer,4,8700,4,2,Yes,16,6,2,4,2,1,0.22,0,0
1494,48,Female,Marketing,Sales Executive,5,2984,12,0,Yes,21,4,3,2,1,3,0.39,0,0
1495,30,Female,IT,Consultant,4,3107,0,7,No,9,4,4,3,1,2,0.37,1,0
1496,52,Male,Sales,HR Specialist,3,12759,17,5,No,12,4,3,4,4,1,0.44,0,0
1497,25,Male,Finance,Engineer,3,10298,6,3,No,27,9,3,4,4,2,0.42,0,0
1498,34,Male,R&D,Sales Executive,1,9432,16,2,Yes,9,8,3,1,4,1,0.52,0,1
1499,51,Male,HR,Manager,2,12897,7,9,Yes,27,6,3,3,1,2,0.53,1,1
1500,30,Male,IT,HR Specialist,3,12270,18,1,No,28,1,2,2,2,3,0.22,1,1
1501,42,Male,IT,Engineer,1,13810,15,4,Yes,35,9,3,3,4,2,0.15,1,1
1502,45,Female,HR,Sales Executive,5,6342,13,7,No,38,8,4,2,4,4,0.19,0,0
1503,53,Female,Sales,Sales Executive,2,13165,19,7,No,32,3,4,3,4,4,0.2,0,0
1504,53,Male,IT,Manager,4,3553,9,2,Yes,3,4,3,1,3,2,0.82,1,0
1505,48,Female,Marketing,Manager,4,4002,1,8,Yes,9,1,3,3,1,1,0.93,1,1
1506,23,Female,Sales,HR Specialist,5,10104,15,9,Yes,3,2,3,1,3,2,0.74,1,0
1507,36,Male,HR,Technician,2,2497,12,4,No,36,4,3,1,1,3,0.04,1,0
1508,54,Female,Sales,Engineer,3,6949,4,6,Yes,13,0,3,1,2,2,0.6,0,1
1509,32,Female,Marketing,Sales Executive,2,14591,17,8,Yes,34,0,3,2,3,1,0.78,1,1
1510,58,Male,R&D,HR Specialist,1,3421,19,6,Yes,30,0,4,1,4,2,0.52,0,1
1511,34,Female,HR,Consultant,5,5474,10,9,Yes,16,6,4,2,3,4,0.08,0,1
1512,48,Female,Marketing,HR Specialist,3,14603,4,2,No,33,9,3,4,3,3,0.51,0,1
1513,48,Male,HR,Consultant,2,7980,12,1,No,35,3,4,1,2,2,0.64,0,1
1514,30,Female,Marketing,Manager,2,6373,0,6,Yes,16,3,2,3,4,1,0.57,0,0
1515,51,Female,Marketing,Sales Executive,3,10733,5,9,Yes,38,2,3,3,4,2,0.72,0,0
1516,21,Female,IT,Analyst,1,9310,10,7,No,5,1,3,4,2,3,0.27,0,0
1517,33,Male,IT,Technician,1,10980,9,3,Yes,8,3,1,1,4,4,0.7,0,1
1518,39,Male,IT,Technician,2,10547,0,0,No,33,1,4,4,2,4,0.33,0,0
1519,41,Female,R&D,Manager,4,7643,15,5,Yes,30,6,2,3,2,4,0.71,1,0
1520,30,Female,R&D,Consultant,3,14166,12,8,Yes,2,9,4,3,4,2,0.49,1,0
1521,46,Male,Marketing,Sales Executive,1,11418,15,3,No,38,5,3,2,1,1,0.78,0,0
1522,22,Male,Finance,HR Specialist,1,10441,14,2,Yes,38,5,4,2,3,3,0.5,1,1
1523,36,Female,HR,Technician,1,14390,6,5,Yes,20,1,3,4,2,2,0.29,0,0
1524,47,Male,IT,HR Specialist,5,8178,13,5,No,9,4,2,3,1,3,0.99,1,1
1525,48,Female,HR,Engineer,4,13587,10,3,Yes,1,9,4,1,3,1,0.24,0,1
1526,40,Female,Marketing,Analyst,1,14161,12,6,Yes,2,7,3,1,4,4,0.4,0,1
1527,35,Male,Sales,Manager,4,2531,4,1,Yes,19,1,3,2,1,3,0.78,1,0
1528,56,Male,Marketing,Consultant,2,10750,17,0,Yes,16,7,2,3,2,3,0.52,0,1
1529,39,Female,R&D,Technician,2,3619,2,5,No,5,8,3,2,1,3,0.68,0,0
1530,25,Female,Finance,Engineer,5,3291,11,2,No,32,2,3,1,3,1,0.49,0,0
1531,38,Male,Sales,Engineer,4,5124,6,2,No,20,3,3,2,2,3,0.61,1,0
1532,24,Female,HR,Analyst,3,6880,19,0,Yes,14,7,3,3,2,2,0.51,0,0
1533,22,Male,R&D,Manager,5,6113,14,1,No,13,1,2,1,1,3,0.99,0,0
1534,20,Male,IT,Manager,1,11319,0,2,Yes,27,1,3,3,4,2,0.21,0,1
1535,57,Male,Sales,HR Specialist,2,14439,18,0,Yes,35,0,1,1,3,3,0.89,0,1
1536,34,Male,R&D,Manager,2,5911,9,7,No,34,1,1,3,2,2,0.46,0,1
1537,53,Male,HR,Engineer,3,9159,13,5,No,16,8,2,3,1,1,0.03,1,0
1538,54,Female,Marketing,HR Specialist,5,3107,14,8,Yes,28,4,3,2,4,1,0.98,0,1
1539,44,Male,HR,Manager,4,7427,1,0,Yes,35,3,3,1,3,3,0.87,0,1
1540,43,Male,Sales,Consultant,2,7270,16,3,No,15,1,3,4,2,2,0.07,0,0
1541,31,Male,Sales,Consultant,1,14836,9,3,No,3,1,2,3,2,3,0.38,0,0
1542,37,Male,Marketing,Analyst,3,8496,4,4,No,27,5,3,1,1,4,0.86,1,0
1543,34,Male,Sales,Engineer,3,3687,5,1,No,27,6,2,4,4,4,0.51,1,0
1544,35,Male,Finance,Sales Executive,3,7987,5,0,Yes,4,3,1,2,1,3,0.92,0,0
1545,46,Male,IT,Analyst,1,6471,5,8,No,21,6,3,4,4,4,0.6,1,0
1546,27,Female,R&D,Analyst,3,14495,13,4,No,22,0,3,4,4,3,0.81,0,0
1547,44,Female,Marketing,Manager,4,7681,12,7,Yes,5,7,4,3,3,2,0.45,0,1
1548,36,Female,HR,HR Specialist,4,14747,12,2,Yes,39,2,3,1,1,2,0.09,0,1
1549,48,Female,HR,HR Specialist,5,5475,9,3,No,23,6,4,2,2,3,0.23,1,1
1550,27,Male,IT,Consultant,5,4577,15,3,Yes,23,6,2,4,2,1,0.14,1,0
1551,34,Female,Sales,Engineer,4,4532,6,5,No,13,2,3,3,3,1,0.8,0,0
1552,46,Male,Sales,Manager,1,6217,2,3,No,27,4,3,1,4,4,0.92,0,0
1553,26,Female,HR,HR Specialist,5,8937,14,4,Yes,15,1,2,2,3,1,0.23,0,0
1554,22,Female,IT,Consultant,3,4029,4,4,No,12,8,2,4,3,2,0.32,1,0
1555,48,Male,HR,Technician,4,11335,7,7,No,10,4,2,4,1,4,0.74,1,1
1556,43,Male,Sales,Sales Executive,2,14538,4,8,No,38,3,4,4,4,2,0.43,1,0
1557,22,Female,Marketing,Technician,1,7958,1,7,No,28,9,1,2,2,3,0.81,0,0
1558,39,Female,R&D,Manager,1,7418,18,4,Yes,35,2,4,3,1,2,0.32,0,0
1559,34,Female,Sales,Manager,4,8190,10,5,Yes,38,0,3,3,2,3,0.53,0,1
1560,44,Female,Marketing,HR Specialist,2,9764,10,3,Yes,20,6,3,3,3,1,0.83,0,1
1561,49,Male,R&D,Analyst,1,13935,2,1,No,12,2,4,1,4,3,0.35,0,0
1562,33,Female,Finance,Manager,5,13782,12,4,Yes,3,9,1,2,2,2,0.64,0,0
1563,26,Female,IT,Analyst,2,13990,19,0,No,2,0,3,2,2,1,0.65,1,0
1564,36,Female,Marketing,Engineer,3,11939,18,0,Yes,28,9,2,4,3,4,0.35,0,0
1565,39,Female,Finance,Consultant,5,6819,14,0,No,22,9,1,3,4,2,0.74,0,0
1566,55,Female,Sales,Engineer,2,7919,5,3,No,35,7,3,4,3,1,0.53,0,0
1567,28,Male,IT,HR Specialist,4,10409,12,4,Yes,9,7,3,4,2,4,0.59,0,0
1568,57,Male,Marketing,Engineer,1,4810,17,3,No,23,2,3,2,1,4,0.39,0,1
1569,41,Male,Sales,Technician,5,5415,17,5,Yes,17,9,3,3,4,2,0.09,1,0
1570,21,Male,IT,Technician,4,7952,0,1,No,14,2,4,3,4,4,0.7,0,0
1571,43,Male,IT,Technician,2,7433,10,4,Yes,32,1,3,2,4,4,0.34,0,0
1572,27,Female,Sales,HR Specialist,3,3716,15,5,Yes,36,7,3,2,3,2,0.61,0,1
1573,30,Male,Sales,HR Specialist,1,14891,0,4,Yes,33,8,4,1,3,1,0.91,1,1
1574,32,Male,Marketing,Technician,1,9897,18,5,Yes,10,3,4,4,1,1,0.83,0,0
1575,36,Female,IT,Analyst,5,2289,7,7,No,13,3,3,4,1,1,0.63,0,0
1576,27,Male,Marketing,Technician,4,6697,18,1,No,34,4,3,3,1,4,0.23,0,0
1577,40,Male,IT,Analyst,2,13460,15,6,No,5,2,4,2,1,3,0.52,0,1
1578,37,Male,Marketing,Engineer,2,12935,2,5,Yes,6,4,2,3,4,3,0.37,1,0
1579,49,Male,Sales,Analyst,4,2609,1,9,Yes,33,3,2,2,3,2,0.59,0,1
1580,37,Female,Sales,Manager,1,4353,11,7,No,5,7,2,3,4,2,0.73,0,1
1581,50,Female,HR,Sales Executive,4,9645,9,8,Yes,24,4,3,3,1,1,0.73,1,1
1582,57,Male,Marketing,Manager,2,2535,1,7,No,8,6,3,3,1,4,0.06,0,0
1583,51,Female,HR,Manager,4,5291,4,4,Yes,18,3,1,3,1,2,0.37,0,0
1584,30,Male,HR,HR Specialist,1,5757,4,3,Yes,25,1,1,3,4,1,0.39,0,0
1585,44,Female,Finance,Sales Executive,5,10948,5,2,Yes,18,7,4,1,4,4,0.19,1,1
1586,52,Female,IT,HR Specialist,1,9157,2,9,No,36,3,3,4,2,1,0.49,0,0
1587,57,Female,R&D,Analyst,3,5849,9,8,Yes,26,8,3,4,3,2,0.28,0,1
1588,27,Female,Finance,Technician,3,10069,4,6,No,20,5,3,4,3,1,0.35,0,0
1589,30,Female,IT,Consultant,4,10545,19,0,Yes,20,7,4,2,1,2,0.57,0,1
1590,41,Female,R&D,Consultant,1,6830,4,2,No,39,8,2,2,3,4,0.85,1,1
1591,43,Female,HR,Consultant,1,14083,14,2,No,24,8,3,1,1,4,0.43,1,0
1592,36,Female,R&D,Analyst,2,6330,16,5,No,20,8,1,1,3,4,0.54,0,1
1593,31,Female,Sales,Sales Executive,5,10497,16,1,Yes,4,6,3,1,1,1,0.8,0,1
1594,51,Female,Sales,Engineer,1,7229,17,3,No,22,2,3,1,3,4,0.43,1,1
1595,34,Female,Marketing,Analyst,4,4995,9,1,No,25,7,2,3,2,3,0.39,1,0
1596,35,Male,IT,Manager,2,13900,6,4,No,21,6,3,1,2,1,0.67,0,0
1597,41,Female,Finance,Sales Executive,2,8970,10,3,No,18,8,3,1,1,2,0.27,0,0
1598,47,Male,HR,Sales Executive,4,4214,13,3,No,9,4,4,1,4,3,0.03,0,0
1599,39,Female,IT,Analyst,4,14340,8,3,No,9,3,3,1,1,2,0.13,1,1
1600,52,Male,HR,Analyst,1,11401,16,3,No,33,1,3,4,3,1,0.28,1,0
1601,29,Male,Sales,HR Specialist,1,2275,1,4,Yes,7,6,4,3,2,1,0.81,0,1
1602,59,Male,Finance,HR Specialist,2,8153,16,1,No,33,5,3,1,4,2,0.21,0,0
